"year","site","predicted_annual","predicted_jfma","annualPrecip","jfmaPrecip","nyears","longterm_mean_annual","longterm_mean_jfma","gap_fill","annual","jfma"
1999,"SALAMANCA",3040.08180166284,308.207694200049,3538.22,170.18,38,2392.31585416667,159.175104166667,FALSE,3538.22,170.18
2000,"SALAMANCA",2509.89133509092,165.448426945969,NA,NA,NA,NA,NA,TRUE,2509.89133509092,165.448426945969
2001,"SALAMANCA",2095.87048885417,60.5482778628235,NA,NA,NA,NA,NA,TRUE,2095.87048885417,60.5482778628235
2002,"SALAMANCA",2114.95238928433,285.11447922296,NA,NA,NA,NA,NA,TRUE,2114.95238928433,285.11447922296
2003,"SALAMANCA",2578.48919256517,126.620149311376,2585.66,198.12,38,2392.31585416667,159.175104166667,FALSE,2585.66,198.12
2004,"SALAMANCA",2481.25123923663,126.319456799588,2865.04,152.4,38,2392.31585416667,159.175104166667,FALSE,2865.04,152.4
2005,"SALAMANCA",2231.12811106718,295.271813214355,2537.44,355.6,38,2392.31585416667,159.175104166667,FALSE,2537.44,355.6
2006,"SALAMANCA",2530.30874428371,227.731586102668,2938.78,309.88,38,2392.31585416667,159.175104166667,FALSE,2938.78,309.88
2007,"SALAMANCA",2742.2365411083,206.639259738979,2979.86,188.86,38,2392.31585416667,159.175104166667,FALSE,2979.86,188.86
2008,"SALAMANCA",2122.54667784715,109.049113021534,2411,107,38,2392.31585416667,159.175104166667,FALSE,2411,107
2009,"SALAMANCA",2347.95631259427,184.645775452874,2304,185,38,2392.31585416667,159.175104166667,FALSE,2304,185
2010,"SALAMANCA",3408.30869056725,203.51698198295,3913,307,38,2392.31585416667,159.175104166667,FALSE,3913,307
2011,"SALAMANCA",2938.21559470868,277.76432173479,NA,NA,NA,NA,NA,TRUE,2938.21559470868,277.76432173479
2012,"SALAMANCA",2646.50534848106,169.084798843643,2530,155,38,2392.31585416667,159.175104166667,FALSE,2530,155
2013,"SALAMANCA",2084.55432712069,84.159671136784,NA,NA,NA,NA,NA,TRUE,2084.55432712069,84.159671136784
2014,"SALAMANCA",2056.85170581489,77.4272272553303,NA,NA,NA,NA,NA,TRUE,2056.85170581489,77.4272272553303
2015,"SALAMANCA",1690.65305577455,91.9610489073993,NA,NA,NA,NA,NA,TRUE,1690.65305577455,91.9610489073993
2016,"SALAMANCA",2545.7498516703,65.3523530743189,NA,NA,NA,NA,NA,TRUE,2545.7498516703,65.3523530743189
1970,"SANMIGUEL",4398.91581779239,950.638491304096,NA,NA,NA,NA,NA,TRUE,4398.91581779239,950.638491304096
1971,"SANMIGUEL",3549.17335692206,621.992464080301,3516.804,481.824,46,3684.35266666667,597.834028985507,FALSE,3516.804,481.824
1972,"SANMIGUEL",3535.83205064432,874.118173514455,4066.48,1270,46,3684.35266666667,597.834028985507,FALSE,4066.48,1270
1973,"SANMIGUEL",3519.99281431361,448.34279304518,3352.72,269.24,46,3684.35266666667,597.834028985507,FALSE,3352.72,269.24
1974,"SANMIGUEL",3489.52617351356,454.308741823535,2819.32,284.48,46,3684.35266666667,597.834028985507,FALSE,2819.32,284.48
1975,"SANMIGUEL",3927.4352464235,458.926838757853,4358.56,289.56,46,3684.35266666667,597.834028985507,FALSE,4358.56,289.56
1976,"SANMIGUEL",2991.23348805316,543.431253876629,2804.16,609.6,46,3684.35266666667,597.834028985507,FALSE,2804.16,609.6
1977,"SANMIGUEL",3378.52068571987,451.514928689643,3573.7,444.5,46,3684.35266666667,597.834028985507,FALSE,3573.7,444.5
1978,"SANMIGUEL",3573.54774967834,734.919622207016,3500.06,779.78,46,3684.35266666667,597.834028985507,FALSE,3500.06,779.78
1979,"SANMIGUEL",3526.73192432431,651.805745790384,3274.02,596.9,46,3684.35266666667,597.834028985507,FALSE,3274.02,596.9
1980,"SANMIGUEL",3441.94311755083,581.119577969888,3025.14,594.36,46,3684.35266666667,597.834028985507,FALSE,3025.14,594.36
1981,"SANMIGUEL",4462.9474962137,1036.83848576358,4815.68,1724.58,46,3684.35266666667,597.834028985507,FALSE,4815.68,1724.58
1982,"SANMIGUEL",3168.21043054746,653.497804545393,2793.94,487.68,46,3684.35266666667,597.834028985507,FALSE,2793.94,487.68
1983,"SANMIGUEL",3541.92758322212,499.576981147881,3662.66,383.54,46,3684.35266666667,597.834028985507,FALSE,3662.66,383.54
1984,"SANMIGUEL",3573.69104521755,537.303395517923,3164.76,304.8,46,3684.35266666667,597.834028985507,FALSE,3164.76,304.8
1985,"SANMIGUEL",3479.46993991684,501.871843534245,3210.54,449.58,46,3684.35266666667,597.834028985507,FALSE,3210.54,449.58
1986,"SANMIGUEL",3322.07588275552,630.177515076383,3667.74,683.26,46,3684.35266666667,597.834028985507,FALSE,3667.74,683.26
1987,"SANMIGUEL",4097.48838777254,703.760060771251,5346.64,909.32,46,3684.35266666667,597.834028985507,FALSE,5346.64,909.32
1988,"SANMIGUEL",3675.61508458535,470.528030917724,3858.22,563.88,46,3684.35266666667,597.834028985507,FALSE,3858.22,563.88
1989,"SANMIGUEL",3388.94844756219,494.214973549925,3586.48,355.6,46,3684.35266666667,597.834028985507,FALSE,3586.48,355.6
1990,"SANMIGUEL",3735.62642590616,545.52249822024,3279.14,502.92,46,3684.35266666667,597.834028985507,FALSE,3279.14,502.92
1991,"SANMIGUEL",3620.91313895123,571.055527405653,3525.5,424.18,46,3684.35266666667,597.834028985507,FALSE,3525.5,424.18
1992,"SANMIGUEL",3732.63348944058,574.15385470913,4269.74,673.1,46,3684.35266666667,597.834028985507,FALSE,4269.74,673.1
1993,"SANMIGUEL",3928.99076495624,754.545046432255,4284.92,1076.96,46,3684.35266666667,597.834028985507,FALSE,4284.92,1076.96
1994,"SANMIGUEL",3564.66700240393,538.28575164324,4371.32,474.98,46,3684.35266666667,597.834028985507,FALSE,4371.32,474.98
1995,"SANMIGUEL",3924.71314535136,637.041230218874,4777.74,756.92,46,3684.35266666667,597.834028985507,FALSE,4777.74,756.92
1996,"SANMIGUEL",4100.00533007888,946.565514335827,5435.54,1699.26,46,3684.35266666667,597.834028985507,FALSE,5435.54,1699.26
1997,"SANMIGUEL",2898.35602182453,473.624528789872,2377.42,403.86,46,3684.35266666667,597.834028985507,FALSE,2377.42,403.86
1998,"SANMIGUEL",3775.52691506052,591.481686422318,3812.52,558.8,46,3684.35266666667,597.834028985507,FALSE,3812.52,558.8
1999,"SANMIGUEL",4377.8024380471,744.727506710825,5120.64,1109.98,46,3684.35266666667,597.834028985507,FALSE,5120.64,1109.98
2000,"SANMIGUEL",3847.61197147518,601.968239456744,4201.14,624.84,46,3684.35266666667,597.834028985507,FALSE,4201.14,624.84
2001,"SANMIGUEL",3433.59112523843,497.068090373599,3708.32,398.78,46,3684.35266666667,597.834028985507,FALSE,3708.32,398.78
2002,"SANMIGUEL",3452.67302566859,721.634291733736,3748.96,957.58,46,3684.35266666667,597.834028985507,FALSE,3748.96,957.58
2003,"SANMIGUEL",3916.20982894942,563.139961822152,3771.82,391.16,46,3684.35266666667,597.834028985507,FALSE,3771.82,391.16
2004,"SANMIGUEL",3818.97187562089,562.839269310364,4658.26,518.16,46,3684.35266666667,597.834028985507,FALSE,4658.26,518.16
2005,"SANMIGUEL",3568.84874745144,731.79162572513,3398.52,1013.46,46,3684.35266666667,597.834028985507,FALSE,3398.52,1013.46
2006,"SANMIGUEL",3868.02938066797,664.251398613443,4419.54,807.72,46,3684.35266666667,597.834028985507,FALSE,4419.54,807.72
2007,"SANMIGUEL",4079.95717749256,643.159072249754,4656.88,709.88,46,3684.35266666667,597.834028985507,FALSE,4656.88,709.88
2008,"SANMIGUEL",3460.26731423141,545.568925532309,3503,555,46,3684.35266666667,597.834028985507,FALSE,3503,555
2009,"SANMIGUEL",3685.67694897853,621.16558796365,4789,1014,46,3684.35266666667,597.834028985507,FALSE,4789,1014
2010,"SANMIGUEL",4746.02932695151,640.036794493725,5765,845,46,3684.35266666667,597.834028985507,FALSE,5765,845
2011,"SANMIGUEL",4275.93623109294,714.284134245565,4274,954,46,3684.35266666667,597.834028985507,FALSE,4274,954
2012,"SANMIGUEL",3984.22598486532,605.604611354419,4248,637,46,3684.35266666667,597.834028985507,FALSE,4248,637
2013,"SANMIGUEL",3422.27496350495,520.67948364756,3555,481,46,3684.35266666667,597.834028985507,FALSE,3555,481
2014,"SANMIGUEL",3394.57234219915,513.947039766106,3138,365,46,3684.35266666667,597.834028985507,FALSE,3138,365
2015,"SANMIGUEL",3028.37369215881,528.480861418175,2888,518,46,3684.35266666667,597.834028985507,FALSE,2888,518
2016,"SANMIGUEL",3883.47048805456,501.872165585094,3614,407,46,3684.35266666667,597.834028985507,FALSE,3614,407
1970,"SANTAROSA",3048.78006607129,497.048663890033,NA,NA,NA,NA,NA,TRUE,3048.78006607129,497.048663890033
1971,"SANTAROSA",2199.03760520096,168.402636666237,NA,NA,NA,NA,NA,TRUE,2199.03760520096,168.402636666237
1972,"SANTAROSA",2185.69629892322,420.528346100392,NA,NA,NA,NA,NA,TRUE,2185.69629892322,420.528346100392
1973,"SANTAROSA",2169.85706259251,-5.24703436888356,NA,NA,NA,NA,NA,TRUE,2169.85706259251,-5.24703436888356
1974,"SANTAROSA",2139.39042179246,0.71891440947158,NA,NA,NA,NA,NA,TRUE,2139.39042179246,0.71891440947158
1975,"SANTAROSA",2577.29949470241,5.3370113437895,NA,NA,NA,NA,NA,TRUE,2577.29949470241,5.3370113437895
1976,"SANTAROSA",1641.09773633207,89.8414264625659,NA,NA,NA,NA,NA,TRUE,1641.09773633207,89.8414264625659
1977,"SANTAROSA",2028.38493399878,-2.07489872442031,NA,NA,NA,NA,NA,TRUE,2028.38493399878,-2.07489872442031
1978,"SANTAROSA",2223.41199795724,281.329794792952,NA,NA,NA,NA,NA,TRUE,2223.41199795724,281.329794792952
1979,"SANTAROSA",2176.59617260321,198.215918376321,NA,NA,NA,NA,NA,TRUE,2176.59617260321,198.215918376321
1980,"SANTAROSA",2091.80736582973,127.529750555824,NA,NA,NA,NA,NA,TRUE,2091.80736582973,127.529750555824
1981,"SANTAROSA",3112.81174449261,583.248658349514,NA,NA,NA,NA,NA,TRUE,3112.81174449261,583.248658349514
1982,"SANTAROSA",1818.07467882636,199.90797713133,NA,NA,NA,NA,NA,TRUE,1818.07467882636,199.90797713133
1983,"SANTAROSA",2191.79183150103,45.9871537338175,NA,NA,NA,NA,NA,TRUE,2191.79183150103,45.9871537338175
1984,"SANTAROSA",2223.55529349645,83.7135681038597,NA,NA,NA,NA,NA,TRUE,2223.55529349645,83.7135681038597
1985,"SANTAROSA",2129.33418819574,48.2820161201817,NA,NA,NA,NA,NA,TRUE,2129.33418819574,48.2820161201817
1986,"SANTAROSA",1971.94013103442,176.587687662319,2044.62,190.5,30,2338.67942857143,155.014285714286,FALSE,2044.62,190.5
1987,"SANTAROSA",2747.35263605144,250.170233357187,2954,388.62,30,2338.67942857143,155.014285714286,FALSE,2954,388.62
1988,"SANTAROSA",2325.47933286425,16.9382035036604,1932.92,96.52,30,2338.67942857143,155.014285714286,FALSE,1932.92,96.52
1989,"SANTAROSA",2038.81269584109,40.625146135861,1846.52,58.42,30,2338.67942857143,155.014285714286,FALSE,1846.52,58.42
1990,"SANTAROSA",2385.49067418506,91.9326708061764,2161.48,81.28,30,2338.67942857143,155.014285714286,FALSE,2161.48,81.28
1991,"SANTAROSA",2270.77738723014,117.46569999159,2260.6,157.48,30,2338.67942857143,155.014285714286,FALSE,2260.6,157.48
1992,"SANTAROSA",2382.49773771949,120.564027295067,2075.1,172.72,30,2338.67942857143,155.014285714286,FALSE,2075.1,172.72
1993,"SANTAROSA",2578.85501323514,300.955219018191,2824.48,381,30,2338.67942857143,155.014285714286,FALSE,2824.48,381
1994,"SANTAROSA",2214.53125068283,84.6959242291765,2059.92,60.96,30,2338.67942857143,155.014285714286,FALSE,2059.92,60.96
1995,"SANTAROSA",2574.57739363026,183.451402804811,3228.32,170.18,30,2338.67942857143,155.014285714286,FALSE,3228.32,170.18
1996,"SANTAROSA",2749.86957835779,492.975686921763,2529.84,414.02,30,2338.67942857143,155.014285714286,FALSE,2529.84,414.02
1997,"SANTAROSA",1548.22027010343,20.0347013758082,1767.78,50.8,30,2338.67942857143,155.014285714286,FALSE,1767.78,50.8
1998,"SANTAROSA",2425.39116333942,137.891859008255,2367.28,66.04,30,2338.67942857143,155.014285714286,FALSE,2367.28,66.04
1999,"SANTAROSA",3027.66668632601,291.137679296761,3002.26,259.08,30,2338.67942857143,155.014285714286,FALSE,3002.26,259.08
2000,"SANTAROSA",2497.47621975409,148.378412042681,2364.66,106.68,30,2338.67942857143,155.014285714286,FALSE,2364.66,106.68
2001,"SANTAROSA",2083.45537351733,43.4782629595355,1925.3,96.52,30,2338.67942857143,155.014285714286,FALSE,1925.3,96.52
2002,"SANTAROSA",2102.53727394749,268.044464319672,2118.28,185.42,30,2338.67942857143,155.014285714286,FALSE,2118.28,185.42
2003,"SANTAROSA",2566.07407722833,109.550134408088,2819.36,190.5,30,2338.67942857143,155.014285714286,FALSE,2819.36,190.5
2004,"SANTAROSA",2468.8361238998,109.2494418963,2136.08,76.2,30,2338.67942857143,155.014285714286,FALSE,2136.08,76.2
2005,"SANTAROSA",2218.71299573035,278.201798311067,2242.74,215.9,30,2338.67942857143,155.014285714286,FALSE,2242.74,215.9
2006,"SANTAROSA",2517.89362894687,210.66157119938,2702.54,187.96,30,2338.67942857143,155.014285714286,FALSE,2702.54,187.96
2007,"SANTAROSA",2729.82142577146,189.569244835691,2464.7,151.7,30,2338.67942857143,155.014285714286,FALSE,2464.7,151.7
2008,"SANTAROSA",2110.13156251032,91.9790981182458,2194,136,30,2338.67942857143,155.014285714286,FALSE,2194,136
2009,"SANTAROSA",2335.54119725744,167.575760549586,2117,61,30,2338.67942857143,155.014285714286,FALSE,2117,61
2010,"SANTAROSA",3395.89357523041,186.446967079662,NA,NA,NA,NA,NA,TRUE,3395.89357523041,186.446967079662
2011,"SANTAROSA",2925.80047937185,260.694306831502,3352,208,30,2338.67942857143,155.014285714286,FALSE,3352,208
2012,"SANTAROSA",2634.09023314422,152.014783940355,2325,223,30,2338.67942857143,155.014285714286,FALSE,2325,223
2013,"SANTAROSA",2072.13921178385,67.089656233496,2021,35,30,2338.67942857143,155.014285714286,FALSE,2021,35
2014,"SANTAROSA",2044.43659047805,60.3572123520423,1830,63,30,2338.67942857143,155.014285714286,FALSE,1830,63
2015,"SANTAROSA",1678.23794043771,74.8910340041113,1737,43,30,2338.67942857143,155.014285714286,FALSE,1737,43
2016,"SANTAROSA",2533.33473633347,48.2823381710309,2762,39,30,2338.67942857143,155.014285714286,FALSE,2762,39
1970,"ZANGUENGA",2745.61882032952,507.20173463519,NA,NA,NA,NA,NA,TRUE,2745.61882032952,507.20173463519
1971,"ZANGUENGA",1895.87635945919,178.555707411394,NA,NA,NA,NA,NA,TRUE,1895.87635945919,178.555707411394
1972,"ZANGUENGA",1882.53505318145,430.681416845549,NA,NA,NA,NA,NA,TRUE,1882.53505318145,430.681416845549
1973,"ZANGUENGA",1866.69581685074,4.90603637627351,NA,NA,NA,NA,NA,TRUE,1866.69581685074,4.90603637627351
1974,"ZANGUENGA",1836.22917605069,10.8719851546286,NA,NA,NA,NA,NA,TRUE,1836.22917605069,10.8719851546286
1975,"ZANGUENGA",2274.13824896064,15.4900820889466,2403,36.6,35,2006.44256410256,165.124615384615,FALSE,2403,36.6
1976,"ZANGUENGA",1337.93649059029,99.9944972077229,1490.9,104.9,35,2006.44256410256,165.124615384615,FALSE,1490.9,104.9
1977,"ZANGUENGA",1725.223688257,8.07817202073676,1549.2,38.2,35,2006.44256410256,165.124615384615,FALSE,1549.2,38.2
1978,"ZANGUENGA",1920.25075221547,291.48286553811,1947.4,172.4,35,2006.44256410256,165.124615384615,FALSE,1947.4,172.4
1979,"ZANGUENGA",1873.43492686144,208.368989121478,1826.1,217.7,35,2006.44256410256,165.124615384615,FALSE,1826.1,217.7
1980,"ZANGUENGA",1788.64612008796,137.682821300981,2413,135.7,35,2006.44256410256,165.124615384615,FALSE,2413,135.7
1981,"ZANGUENGA",2809.65049875083,593.401729094671,2954.5,584,35,2006.44256410256,165.124615384615,FALSE,2954.5,584
1982,"ZANGUENGA",1514.91343308459,210.061047876487,1754.4,225.4,35,2006.44256410256,165.124615384615,FALSE,1754.4,225.4
1983,"ZANGUENGA",1888.63058575925,56.1402244789746,1743.9,38,35,2006.44256410256,165.124615384615,FALSE,1743.9,38
1984,"ZANGUENGA",1920.39404775468,93.8666388490168,2131.1,112.7,35,2006.44256410256,165.124615384615,FALSE,2131.1,112.7
1985,"ZANGUENGA",1826.17294245397,58.4350868653388,1519.7,69.7,35,2006.44256410256,165.124615384615,FALSE,1519.7,69.7
1986,"ZANGUENGA",1668.77888529265,186.740758407476,1748.6,200,35,2006.44256410256,165.124615384615,FALSE,1748.6,200
1987,"ZANGUENGA",2444.19139030967,260.323304102345,1888.5,164.6,35,2006.44256410256,165.124615384615,FALSE,1888.5,164.6
1988,"ZANGUENGA",2022.31808712248,27.0912742488174,1978.6,45.3,35,2006.44256410256,165.124615384615,FALSE,1978.6,45.3
1989,"ZANGUENGA",1735.65145009932,50.7782168810181,1840.5,82.5,35,2006.44256410256,165.124615384615,FALSE,1840.5,82.5
1990,"ZANGUENGA",2082.32942844329,102.085741551334,2091.9,176.7,35,2006.44256410256,165.124615384615,FALSE,2091.9,176.7
1991,"ZANGUENGA",1967.61614148837,127.618770736747,1674.6,118,35,2006.44256410256,165.124615384615,FALSE,1674.6,118
1992,"ZANGUENGA",2079.33649197771,130.717098040224,1969.8,150.8,35,2006.44256410256,165.124615384615,FALSE,1969.8,150.8
1993,"ZANGUENGA",2275.69376749337,311.108289763348,2160.2,166.7,35,2006.44256410256,165.124615384615,FALSE,2160.2,166.7
1994,"ZANGUENGA",1911.37000494106,94.8489949743336,1830.7,108.8,35,2006.44256410256,165.124615384615,FALSE,1830.7,108.8
1995,"ZANGUENGA",2271.41614788849,193.604473549968,2234.7,156.5,35,2006.44256410256,165.124615384615,FALSE,2234.7,156.5
1996,"ZANGUENGA",2446.70833261602,503.12875766692,2697.6,261.1,35,2006.44256410256,165.124615384615,FALSE,2697.6,261.1
1997,"ZANGUENGA",1245.05902436166,30.1877721209653,1282.5,130.8,35,2006.44256410256,165.124615384615,FALSE,1282.5,130.8
1998,"ZANGUENGA",2122.22991759765,148.044929753412,NA,NA,NA,NA,NA,TRUE,2122.22991759765,148.044929753412
1999,"ZANGUENGA",2724.50544058424,301.290750041918,NA,NA,NA,NA,NA,TRUE,2724.50544058424,301.290750041918
2000,"ZANGUENGA",2194.31497401231,158.531482787838,NA,NA,NA,NA,NA,TRUE,2194.31497401231,158.531482787838
2001,"ZANGUENGA",1780.29412777556,53.6313337046925,NA,NA,NA,NA,NA,TRUE,1780.29412777556,53.6313337046925
2002,"ZANGUENGA",1799.37602820572,278.19753506483,NA,NA,NA,NA,NA,TRUE,1799.37602820572,278.19753506483
2003,"ZANGUENGA",2262.91283148656,119.703205153245,NA,NA,NA,NA,NA,TRUE,2262.91283148656,119.703205153245
2004,"ZANGUENGA",2165.67487815802,119.402512641457,NA,NA,NA,NA,NA,TRUE,2165.67487815802,119.402512641457
2005,"ZANGUENGA",1915.55174998857,288.354869056224,1986.24,302.26,35,2006.44256410256,165.124615384615,FALSE,1986.24,302.26
2006,"ZANGUENGA",2214.7323832051,220.814641944537,2222.46,180.34,35,2006.44256410256,165.124615384615,FALSE,2222.46,180.34
2007,"ZANGUENGA",2426.66018002969,199.722315580848,2831.16,272.16,35,2006.44256410256,165.124615384615,FALSE,2831.16,272.16
2008,"ZANGUENGA",1806.97031676854,102.132168863403,1931,33,35,2006.44256410256,165.124615384615,FALSE,1931,33
2009,"ZANGUENGA",2032.37995151566,177.728831294743,1926,89,35,2006.44256410256,165.124615384615,FALSE,1926,89
2010,"ZANGUENGA",3092.73232948864,196.600037824819,2557,146,35,2006.44256410256,165.124615384615,FALSE,2557,146
2011,"ZANGUENGA",2622.63923363007,270.847377576659,2317,269,35,2006.44256410256,165.124615384615,FALSE,2317,269
2012,"ZANGUENGA",2330.92898740245,162.167854685512,2288,304,35,2006.44256410256,165.124615384615,FALSE,2288,304
2013,"ZANGUENGA",1768.97796604208,77.2427269786531,2196,146,35,2006.44256410256,165.124615384615,FALSE,2196,146
2014,"ZANGUENGA",1741.27534473628,70.5102830971993,1699,111,35,2006.44256410256,165.124615384615,FALSE,1699,111
2015,"ZANGUENGA",1375.07669469594,85.0441047492683,1484,83,35,2006.44256410256,165.124615384615,FALSE,1484,83
2016,"ZANGUENGA",2230.17349059169,58.435408916188,2111,59,35,2006.44256410256,165.124615384615,FALSE,2111,59
