"","Year","site","annual_precip","long_dd","lat_dd","temporal","dataset_name","CHELSA1.2","CHELSA2.1","CHELSA_EarthEnv","CHIRPS2.0","CHELSAW5E5v1.0","TerraClimate"
"181",1990,"AGUACLARA",4467.86,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2491,4151.22998046875,NA,3688.00390625,2763.48217773438,2983.19995117188
"182",1990,"BCI",2588.24,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2573,3450.30004882812,NA,2853.95361328125,2635.0830078125,2457.19995117188
"183",1990,"BCICLEAR",2761.996,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2573,3450.30004882812,NA,2853.95361328125,2635.0830078125,2457.19995117188
"184",1990,"CASCADAS",2278.3,-79.679987,9.080817,"1979-2013","CHELSA 1.2",2036,2790.63989257812,NA,2491.595703125,2677.68286132812,2409.60009765625
"185",1990,"GAMBOA",2032,-79.693876,9.111649,"1979-2013","CHELSA 1.2",2029,2861.56005859375,NA,2567.01342773438,2500.583984375,2480.5
"186",1990,"GUACHA",2374.9,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2364,3540.6201171875,NA,2864.15625,2539.98364257812,2723.19995117188
"187",1990,"PEDROMIGUEL",1922.74,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1920,2596.01000976562,NA,2216.77905273438,2402.78466796875,2410.69995117188
"188",1990,"PELUCA",2562.86,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1896,3486.65991210938,NA,3218.7607421875,2393.28466796875,2787.39990234375
"189",1990,"SANMIGUEL",3279.14,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2599,3398.86987304688,NA,3265.0185546875,2423.1845703125,3054.19995117188
"190",1991,"AGUACLARA",3647.44,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2417,3570.669921875,NA,3191.15991210938,2521.68383789062,3139.5
"191",1991,"BCI",2296.08,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2492,3066.26000976562,NA,2443.09936523438,2509.28393554688,2737.60009765625
"192",1991,"BCICLEAR",2158.238,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2492,3066.26000976562,NA,2443.09936523438,2509.28393554688,2737.60009765625
"193",1991,"CASCADAS",2766.06,-79.679987,9.080817,"1979-2013","CHELSA 1.2",1898,2566.83984375,NA,2289.71142578125,2469.68408203125,2594
"194",1991,"GAMBOA",2293.6,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1985,2601.92993164062,NA,2359.42431640625,2305.9853515625,2662
"195",1991,"GUACHA",2115.76,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2349,3229.2099609375,NA,2568.92578125,2447.58422851562,2961.60009765625
"196",1991,"PEDROMIGUEL",2311.34,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1877,2414.2900390625,NA,2056.48461914062,2200.0859375,2513.30004882812
"197",1991,"PELUCA",2679.64,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1913,3112.86010742188,NA,2713.61474609375,2166.38623046875,2778.5
"198",1991,"SANMIGUEL",3525.5,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2561,3081.11010742188,NA,2768.90771484375,2191.28588867188,2868.10009765625
"199",1992,"AGUACLARA",3822.7,-79.70638,9.362686,"1979-2013","CHELSA 1.2",1921,3984.90991210938,NA,3558.4677734375,2698.48266601562,2531.60009765625
"200",1992,"BCI",2994.62,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2119,3272.32006835938,NA,2695.43725585938,2508.88403320312,2162.5
"201",1992,"BCICLEAR",2691.384,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2119,3272.32006835938,NA,2695.43725585938,2508.88403320312,2162.5
"202",1992,"CASCADAS",2288.48,-79.679987,9.080817,"1979-2013","CHELSA 1.2",1644,2433.76000976562,NA,2340.30908203125,2455.484375,2032.19995117188
"203",1992,"GAMBOA",1996.38,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1549,2547.7099609375,NA,2484.81127929688,2305.78515625,2092.80004882812
"204",1992,"GUACHA",2379.9,-79.938878,9.176367,"1979-2013","CHELSA 1.2",1972,3454.5,NA,2666.3515625,2442.78442382812,2313.19995117188
"205",1992,"PEDROMIGUEL",2044.64,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1450,2143.919921875,NA,2184.75366210938,2158.18627929688,2056.69995117188
"206",1992,"PELUCA",2811.72,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1479,3205.96997070312,NA,3078.0888671875,2273.38549804688,2401.30004882812
"207",1992,"SANMIGUEL",4269.74,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2038,3057.5,NA,3147.580078125,2332.38500976562,2597
"208",1993,"AGUACLARA",3736.34,-79.70638,9.362686,"1979-2013","CHELSA 1.2",1863,3780.05004882812,NA,3685.19946289062,2783.48217773438,2873.30004882812
"209",1993,"BCI",2890.46,-79.836377,9.164701,"1979-2013","CHELSA 1.2",1980,3106.11010742188,NA,2875.5361328125,2580.58349609375,2352.39990234375
"210",1993,"BCICLEAR",2457.196,-79.838233,9.163114,"1979-2013","CHELSA 1.2",1980,3106.11010742188,NA,2875.5361328125,2580.58349609375,2352.39990234375
"211",1993,"CASCADAS",2753.32,-79.679987,9.080817,"1979-2013","CHELSA 1.2",1541,2473.419921875,NA,2548.62377929688,2600.4833984375,2305.80004882812
"212",1993,"GAMBOA",2626.34,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1517,2557.64990234375,NA,2538.9365234375,2430.08447265625,2372.10009765625
"213",1993,"GUACHA",2280.88,-79.938878,9.176367,"1979-2013","CHELSA 1.2",1808,3165.01000976562,NA,2803.16772460938,2484.88403320312,2581.39990234375
"214",1993,"PEDROMIGUEL",2197.04,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1356,2248.71997070312,NA,2310.92260742188,2333.0849609375,2301.69995117188
"215",1993,"PELUCA",3238.5,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1404,3274.53002929688,NA,3074.15869140625,2455.68432617188,2698.89990234375
"216",1993,"SANMIGUEL",4284.92,-79.504151,9.419408,"1979-2013","CHELSA 1.2",1900,3211.40991210938,NA,3345.32836914062,2501.48388671875,3044.80004882812
"217",1994,"AGUACLARA",3794.76,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2257,3031.419921875,NA,3271.8583984375,2634.283203125,2808
"218",1994,"BCI",2821.88,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2408,2459.9599609375,NA,2440.06884765625,2446.68432617188,2294.39990234375
"219",1994,"BCICLEAR",2007.108,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2408,2459.9599609375,NA,2440.06884765625,2446.68432617188,2294.39990234375
"220",1994,"CASCADAS",2209.8,-79.679987,9.080817,"1979-2013","CHELSA 1.2",2008,2054.27001953125,NA,2314.86938476562,2440.88427734375,2349.10009765625
"221",1994,"GAMBOA",2428.24,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1859,2099.34008789062,NA,2336.70434570312,2274.4853515625,2420.69995117188
"222",1994,"GUACHA",2090.34,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2174,2626.40991210938,NA,2528.13159179688,2376.48486328125,2520
"223",1994,"PEDROMIGUEL",1968.42,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1822,1932.05004882812,NA,2147.71264648438,2209.68579101562,2400.69995117188
"224",1994,"PELUCA",3063.18,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1756,2819.44995117188,NA,2889.4677734375,2311.18530273438,2575.5
"225",1994,"SANMIGUEL",4371.32,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2401,2840.51000976562,NA,2963.09350585938,2345.28491210938,2707.10009765625
"226",1995,"AGUACLARA",4742.18,-79.70638,9.362686,"1979-2013","CHELSA 1.2",3000,3900.42993164062,NA,3953.57104492188,3101.18017578125,2470.19995117188
"227",1995,"BCI",2880.28,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2847,3085.69995117188,NA,2877.0771484375,2813.98193359375,1958.19995117188
"228",1995,"BCICLEAR",2230.877,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2847,3085.69995117188,NA,2877.0771484375,2813.98193359375,1958.19995117188
"229",1995,"CASCADAS",2303.74,-79.679987,9.080817,"1979-2013","CHELSA 1.2",2327,2591.419921875,NA,2498.9775390625,2870.48168945312,1819.30004882812
"230",1995,"GAMBOA",2280.86,-79.693876,9.111649,"1979-2013","CHELSA 1.2",2266,2656.14990234375,NA,2618.9501953125,2675.8828125,1902.29992675781
"231",1995,"GUACHA",2664.46,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2596,3220.73999023438,NA,2758.66772460938,2701.8828125,2189.19995117188
"232",1995,"PEDROMIGUEL",1971.04,-79.617208,9.02221,"1979-2013","CHELSA 1.2",2195,2418.2099609375,NA,2424.73657226562,2643.48315429688,1858.69995117188
"233",1995,"PELUCA",2979.4,-79.561096,9.37941,"1979-2013","CHELSA 1.2",2347,3633.85009765625,NA,3346.7421875,2776.88232421875,2369.10009765625
"234",1995,"SANMIGUEL",4777.74,-79.504151,9.419408,"1979-2013","CHELSA 1.2",3087,3658.05004882812,NA,3491.33813476562,2823.3818359375,2627.89990234375
"235",1996,"AGUACLARA",4643.12,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2385,4039.90014648438,NA,3881.24145507812,3291.47900390625,2767.30004882812
"236",1996,"BCI",3357.86,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2322,3496.169921875,NA,3174.41357421875,3112.080078125,2145.19995117188
"237",1996,"BCICLEAR",2641.065,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2322,3496.169921875,NA,3174.41357421875,3112.080078125,2145.19995117188
"238",1996,"CASCADAS",2202.1,-79.679987,9.080817,"1979-2013","CHELSA 1.2",1901,2843.4599609375,NA,2650.03002929688,3113.97998046875,2105.39990234375
"239",1996,"GAMBOA",2298.62,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1818,2902.76000976562,NA,2757.11694335938,2895.18139648438,2193
"240",1996,"GUACHA",2593.3,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2101,3662,NA,3114.58032226562,3032.6806640625,2445.69995117188
"241",1996,"PEDROMIGUEL",2367.28,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1715,2601.65991210938,NA,2368.18090820312,2819.58203125,2152.10009765625
"242",1996,"PELUCA",3286.68,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1869,3564.51000976562,NA,3398.90234375,2924.98120117188,2644.19995117188
"243",1996,"SANMIGUEL",5435.54,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2476,3579.85009765625,NA,3866.2177734375,2976.68090820312,3017.39990234375
"244",1997,"AGUACLARA",2359.66,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2458,2589.02001953125,NA,2362.96118164062,2127.08642578125,2592.30004882812
"245",1997,"BCI",1772.88,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2518,1975.7099609375,NA,1809.15258789062,1922.28771972656,2252.90014648438
"246",1997,"BCICLEAR",1521.46,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2518,1975.7099609375,NA,1809.15258789062,1922.28771972656,2252.90014648438
"247",1997,"CASCADAS",1714.46,-79.679987,9.080817,"1979-2013","CHELSA 1.2",2049,1630.98999023438,NA,1850.421875,1939.48754882812,2228.69995117188
"248",1997,"GAMBOA",1714.42,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1945,1679.23999023438,NA,1911.8935546875,1800.1884765625,2252.19995117188
"249",1997,"GUACHA",1264.86,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2277,2062.25,NA,1804.27404785156,1846.38818359375,2410.80004882812
"250",1997,"PEDROMIGUEL",1668.72,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1821,1550.08996582031,NA,1651.98547363281,1767.48864746094,2199.60009765625
"251",1997,"PELUCA",1894.76,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1890,2395.15991210938,NA,2098.841796875,1896.587890625,2543
"252",1997,"SANMIGUEL",2377.42,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2599,2424.93994140625,NA,2136.8583984375,1984.18725585938,2873.89990234375
"253",1998,"AGUACLARA",3870.96,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2605,3313.919921875,NA,3487.5146484375,2825.8818359375,2786.10009765625
"254",1998,"BCI",2735.54,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2705,2551.65991210938,NA,2450.9970703125,2541.48364257812,2252.89990234375
"255",1998,"BCICLEAR",2272.284,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2705,2551.65991210938,NA,2450.9970703125,2541.48364257812,2252.89990234375
"256",1998,"CASCADAS",2204.68,-79.679987,9.080817,"1979-2013","CHELSA 1.2",2181,2196.86010742188,NA,2499.84204101562,2608.08325195312,2083.10009765625
"257",1998,"GAMBOA",2199.56,-79.693876,9.111649,"1979-2013","CHELSA 1.2",2171,2244.86987304688,NA,2560.12939453125,2433.08447265625,2200.60009765625
"258",1998,"GUACHA",2047.24,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2462,2682.66015625,NA,2402.486328125,2429.88452148438,2554.89990234375
"259",1998,"PEDROMIGUEL",2189.46,-79.617208,9.02221,"1979-2013","CHELSA 1.2",2052,2093.10009765625,NA,2401.24853515625,2385.58471679688,2084.69995117188
"260",1998,"PELUCA",2989.5,-79.561096,9.37941,"1979-2013","CHELSA 1.2",2123,3233.10009765625,NA,3098.63647460938,2542.3837890625,2503.69995117188
"261",1998,"SANMIGUEL",3812.52,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2836,3324.69995117188,NA,3296.65844726562,2613.58325195312,2696.69995117188
"262",1999,"AGUACLARA",4757.42,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2995,3601.48999023438,NA,3924.66577148438,3028.78051757812,3281.39990234375
"263",1999,"BCI",4035.98,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2791,2799.169921875,NA,2722.841796875,2802.78198242188,2545.69995117188
"264",1999,"BCICLEAR",3371.85,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2791,2799.169921875,NA,2722.841796875,2802.78198242188,2545.69995117188
"265",1999,"CASCADAS",2605.98,-79.679987,9.080817,"1979-2013","CHELSA 1.2",2242,2351.3798828125,NA,2492.64868164062,2779.2822265625,2433.60009765625
"266",1999,"GAMBOA",2468.8,-79.693876,9.111649,"1979-2013","CHELSA 1.2",2279,2410.8798828125,NA,2539.62890625,2597.4833984375,2572.5
"267",1999,"GUACHA",3258.76,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2574,2961.330078125,NA,2672.21215820312,2746.28247070312,2830.10009765625
"268",1999,"PEDROMIGUEL",2270.68,-79.617208,9.02221,"1979-2013","CHELSA 1.2",2193,2210.0400390625,NA,2342.66943359375,2533.08374023438,2501.40014648438
"269",1999,"PELUCA",4272.26,-79.561096,9.37941,"1979-2013","CHELSA 1.2",2292,3431.63012695312,NA,3517.29223632812,2719.08251953125,3251
"270",1999,"SANMIGUEL",5120.64,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2941,3517.919921875,NA,4051.47314453125,2758.7822265625,3594.80004882812
"271",2000,"AGUACLARA",4008.12,-79.70638,9.362686,"1979-2013","CHELSA 1.2",1935,3832.44995117188,NA,3751.47583007812,2864.681640625,2846.69995117188
"272",2000,"BCI",2809.22,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2058,2784.31005859375,NA,2659.8955078125,2665.18286132812,2447.60009765625
"273",2000,"BCICLEAR",2191.766,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2058,2784.31005859375,NA,2659.8955078125,2665.18286132812,2447.60009765625
"274",2000,"CASCADAS",2250.38,-79.679987,9.080817,"1979-2013","CHELSA 1.2",1577,2358.02001953125,NA,2391.76220703125,2703.28271484375,2411.80004882812
"275",2000,"GAMBOA",2270.74,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1686,2426.93994140625,NA,2418.48803710938,2519.68383789062,2450.60009765625
"276",2000,"GUACHA",2867.62,-79.938878,9.176367,"1979-2013","CHELSA 1.2",1906,2940.02001953125,NA,2633.84887695312,2546.3837890625,2579.19995117188
"277",2000,"PEDROMIGUEL",2138.6,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1538,2257.77001953125,NA,2303.4853515625,2427.08447265625,2390.89990234375
"278",2000,"PELUCA",3078.42,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1618,3734.86010742188,NA,3282.51391601562,2573.28344726562,2610.39990234375
"279",2000,"SANMIGUEL",4201.14,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2146,3866.59008789062,NA,3517.12866210938,2675.28295898438,2913.89990234375
"280",2001,"AGUACLARA",3167.38,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2213,3324.35009765625,NA,3308.43481445312,2682.48291015625,3264.80004882812
"281",2001,"BCI",2288.52,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2213,2514.11010742188,NA,2456.8388671875,2432.88452148438,2730.19995117188
"282",2001,"BCICLEAR",1945.894,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2213,2514.11010742188,NA,2456.8388671875,2432.88452148438,2730.19995117188
"283",2001,"CASCADAS",1856.72,-79.679987,9.080817,"1979-2013","CHELSA 1.2",1738,2039.06005859375,NA,2218.5966796875,2425.38452148438,2764.80004882812
"284",2001,"GAMBOA",1887.2,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1746,2100.34008789062,NA,2249.11059570312,2269.08544921875,2832
"285",2001,"GUACHA",1907.52,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2060,2668.88012695312,NA,2357.48071289062,2346.78491210938,2918.80004882812
"286",2001,"PEDROMIGUEL",1963.38,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1640,1932.39001464844,NA,2124.71948242188,2149.38623046875,2746.60009765625
"287",2001,"PELUCA",2682.24,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1729,3036,NA,2781.32592773438,2341.68505859375,3017.69995117188
"288",2001,"SANMIGUEL",3708.32,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2245,3080.31005859375,NA,3045.20654296875,2449.984375,3299.60009765625
"289",2002,"AGUACLARA",2987.04,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2356,3137.94995117188,NA,2992.17504882812,2531.78369140625,2475.30004882812
"290",2002,"BCI",2336.74,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2303,2541.27001953125,NA,2363.99658203125,2386.78466796875,2298.80004882812
"291",2002,"BCICLEAR",1841.246,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2303,2541.27001953125,NA,2363.99658203125,2386.78466796875,2298.80004882812
"292",2002,"CASCADAS",1932.88,-79.679987,9.080817,"1979-2013","CHELSA 1.2",1794,2018.25,NA,2140.931640625,2342.88500976562,2178.39990234375
"293",2002,"GAMBOA",1841.5,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1853,2088.30004882812,NA,2134.76733398438,2188.28588867188,2186.19995117188
"294",2002,"GUACHA",2181.78,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2109,2693.830078125,NA,2401.263671875,2325.28515625,2370.80004882812
"295",2002,"PEDROMIGUEL",1795.76,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1704,1847.15002441406,NA,1998.44702148438,2104.1865234375,2063.69995117188
"296",2002,"PELUCA",2646.6,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1824,2864.10986328125,NA,2532.51708984375,2242.48559570312,2278.80004882812
"297",2002,"SANMIGUEL",3748.96,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2426,2926.52001953125,NA,2661.03955078125,2295.78540039062,2479.80004882812
"298",2003,"AGUACLARA",3903.98,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2513,4159.4599609375,4259.25,3684.73559570312,3056.88037109375,3100.5
"299",2003,"BCI",2697.4,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2349,3106.8798828125,3065.41015625,2759.974609375,2780.18212890625,2440.89990234375
"300",2003,"BCICLEAR",2535.682,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2349,3106.8798828125,3065.41015625,2759.974609375,2780.18212890625,2440.89990234375
"301",2003,"CASCADAS",2672.06,-79.679987,9.080817,"1979-2013","CHELSA 1.2",1865,2392.40991210938,2399.32006835938,2451.81005859375,2763.98217773438,2386
"302",2003,"GAMBOA",2760.9,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1839,2495.31005859375,2492.53002929688,2515.10107421875,2607.58325195312,2490.69995117188
"303",2003,"GUACHA",2179.24,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2166,3337.97998046875,3374.89990234375,2708.61865234375,2707.38256835938,2777.10009765625
"304",2003,"PEDROMIGUEL",2044.68,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1690,2190.40991210938,2184.84008789062,2259.85522460938,2481.98413085938,2481.5
"305",2003,"PELUCA",3180.04,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1903,3547.33984375,3658.72998046875,3123.83618164062,2608.18334960938,2962.60009765625
"306",2003,"SANMIGUEL",3771.82,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2542,3478.97998046875,3535.19995117188,3245.55834960938,2663.38305664062,3270.19995117188
"307",2004,"AGUACLARA",4244.34,-79.70638,9.362686,"1979-2013","CHELSA 1.2",1700,3947.85009765625,4157.77001953125,3823.28466796875,2896.88134765625,4027.89990234375
"308",2004,"BCI",2700.02,-79.836377,9.164701,"1979-2013","CHELSA 1.2",1705,3080.86010742188,2977.56005859375,2775.6923828125,2581.28344726562,3219
"309",2004,"BCICLEAR",2369.82,-79.838233,9.163114,"1979-2013","CHELSA 1.2",1705,3080.86010742188,2977.56005859375,2775.6923828125,2581.28344726562,3219
"310",2004,"CASCADAS",2021.82,-79.679987,9.080817,"1979-2013","CHELSA 1.2",1306,2449.05004882812,2516.85009765625,2521.18920898438,2583.9833984375,3215.10009765625
"311",2004,"GAMBOA",2108.14,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1302,2535.69995117188,2561.59008789062,2550.44213867188,2430.984375,3334.60009765625
"312",2004,"GUACHA",2733.04,-79.938878,9.176367,"1979-2013","CHELSA 1.2",1590,3181.90991210938,3230.81005859375,2697.12841796875,2491.98413085938,3516.5
"313",2004,"PEDROMIGUEL",2151.3,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1183,2254.18994140625,2350.11010742188,2265.8330078125,2332.28515625,3200.30004882812
"314",2004,"PELUCA",3855.64,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1389,3386.01000976562,3423.81005859375,3231.15234375,2568.88354492188,3651.39990234375
"315",2004,"SANMIGUEL",4658.26,-79.504151,9.419408,"1979-2013","CHELSA 1.2",1876,3334.36987304688,3278.03002929688,3400.14526367188,2626.48315429688,3876.89990234375
"316",2005,"AGUACLARA",3291.84,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2574,3843.52001953125,4001.44995117188,3262.61108398438,2933.18115234375,3123.30004882812
"317",2005,"BCI",2288.46,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2225,2987.10009765625,2873.01000976562,2461.20654296875,2605.68334960938,2547.69995117188
"318",2005,"BCICLEAR",2016.76,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2225,2987.10009765625,2873.01000976562,2461.20654296875,2605.68334960938,2547.69995117188
"319",2005,"CASCADAS",1968.48,-79.679987,9.080817,"1979-2013","CHELSA 1.2",1812,2423.61987304688,2502.72998046875,2136.9755859375,2643.88305664062,2440.69995117188
"320",2005,"GAMBOA",1704.28,-79.693876,9.111649,"1979-2013","CHELSA 1.2",1825,2498.2099609375,2515,2172.1533203125,2477.08422851562,2510.89990234375
"321",2005,"GUACHA",2308.86,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2065,3108.97998046875,3114.73999023438,2578.2060546875,2511.083984375,2804.39990234375
"322",2005,"PEDROMIGUEL",1894.78,-79.617208,9.02221,"1979-2013","CHELSA 1.2",1675,2237.77001953125,2299.26000976562,1996.80883789062,2421.6845703125,2373.5
"323",2005,"PELUCA",2555.24,-79.561096,9.37941,"1979-2013","CHELSA 1.2",1905,3334.73999023438,3446.919921875,2853.09326171875,2567.88354492188,2815.19995117188
"324",2005,"SANMIGUEL",3398.52,-79.504151,9.419408,"1979-2013","CHELSA 1.2",2436,3281.39990234375,3287.7900390625,3045.21508789062,2597.78344726562,3174.40014648438
"325",2006,"AGUACLARA",3578.86,-79.70638,9.362686,"1979-2013","CHELSA 1.2",2855,4589.22998046875,4795.4697265625,3888.37890625,3271.37915039062,2375.30004882812
"326",2006,"BCI",2654.24,-79.836377,9.164701,"1979-2013","CHELSA 1.2",2804,3685.75,3504,3014.0078125,3025.08056640625,1863.80004882812
"327",2006,"BCICLEAR",2203.704,-79.838233,9.163114,"1979-2013","CHELSA 1.2",2804,3685.75,3504,3014.0078125,3025.08056640625,1863.80004882812
"328",2006,"CASCADAS",2024.34,-79.679987,9.080817,"1979-2013","CHELSA 1.2",2315,3008.76000976562,3081.80004882812,2784.263671875,3102.18017578125,1838.19995117188
"329",2006,"GAMBOA",2156.44,-79.693876,9.111649,"1979-2013","CHELSA 1.2",2210,3093.40991210938,3098.28002929688,2811.93286132812,2886.78149414062,1901.09997558594
"330",2006,"GUACHA",2344.34,-79.938878,9.176367,"1979-2013","CHELSA 1.2",2534,3779.35986328125,3781.22998046875,2967.39916992188,2868.48168945312,2121.19995117188
"331",2006,"PEDROMIGUEL",2293.6,-79.617208,9.02221,"1979-2013","CHELSA 1.2",2092,2772.40991210938,2812.85009765625,2590.17822265625,2808.38208007812,1876.5
